A Cañiza,3119890,42.216671,-8.26667,ES
A Coruna,3119841,43.371349,-8.396,ES
A Dos Cunhados,8012562,39.156479,-9.32206,PT
A Dos Francos,8012339,39.314468,-9.04547,PT
A Estrada,3119746,42.683331,-8.48333,ES
A Guarda,3119646,41.90131,-8.87423,ES
A Rua,3119053,42.400478,-7.10268,ES
A Veiga,3118700,42.138592,-7.93067,ES
A Ver-O-Mar,8012865,41.403381,-8.77191,PT
A da Beja,2272413,38.790661,-9.2283,PT
A do Fação,2272388,38.846039,-9.33366,PT
A dos Cunhados,2272379,39.15237,-9.2972,PT
AElmhult,2726576,56.55146,14.13827,SE
AElvdalen,2726332,61.227741,14.03935,SE
AElvkarleby,2726285,60.570808,17.44895,SE
AElvsbyn,606834,65.676239,21.001619,SE
AEngelholm Municipality,2725901,56.242802,12.86219,SE
AEroskobing,2625001,54.888031,10.41117,DK
Aabenraa,2625070,55.044338,9.41741,DK
Aach,2959944,49.783329,6.6,DE
Aach,2959946,47.849998,8.85,DE
Aach,6554718,49.783298,6.6,DE
Aachen, Stadt,6553047,50.776031,6.08723,DE
Aachen,3247449,50.776642,6.08342,DE
Aadorf,2661882,47.492039,8.90099,CH
Aadorf,7285012,47.49316,8.91017,CH
Aalborg,2624886,57.048,9.9187,DK
Aalburg,2760144,51.754822,5.13156,NL
Aalen,2959927,48.837769,10.0933,DE
Aaley,280425,33.805279,35.599998,LB
Aalsmeer,2760134,52.259171,4.75972,NL
Aalst,2803448,50.936039,4.0355,BE
Aalst,2803451,50.943321,4.07351,BE
Aalten,2760123,51.924999,6.58056,NL
Aalter,2803443,51.090172,3.44693,BE
Aalter,2803444,51.083328,3.43333,BE
Aanekoski,662095,62.599998,25.73333,FI
Aanislag,1730632,13.0748,123.703003,PH
Aarau,2661881,47.39254,8.04422,CH
Aarau,7285013,47.388779,8.04826,CH
Aarberg,2661880,47.044392,7.27578,CH
Aarberg,7285014,47.04615,7.28295,CH
Aarburg,2661879,47.320671,7.89986,CH
