S-chanf,7287073,46.624939,9.991,CH
Sa Bot,1595207,15.21006,100.830757,TH
Sa Dec,1568212,10.3,105.76667,VN
Sa Kaeo,1606807,13.81411,102.07222,TH
Sa Khrai,7510969,17.67544,102.750702,TH
Sa Mesquida,6544430,39.891499,4.2593,ES
Sa Pa,1568043,22.340231,103.844147,VN
Sa Pobla,6533965,39.767841,3.02158,ES
Saa,2222366,4.36667,11.45,CM
Saaban,1685609,13.1305,121.368721,PH
Saacow,52381,1.62794,42.440659,SO
Saacy-sur-Marne,2982094,48.962101,3.21083,FR
Saal an der Saale,2842720,50.316669,10.36667,DE
Saal,2842725,54.310509,12.49935,DE
Saal,2842728,48.900002,11.93333,DE
Saal,6548140,54.311321,12.49798,DE
Saalbach,2766924,47.39138,12.63642,AT
Saaldorf,2842703,47.866669,12.93333,DE
Saale-Holzland-Kreis,6547393,50.892262,11.72992,DE
Saale-Orla-Kreis,6547394,50.624599,11.71953,DE
Saalekreis,2842671,51.53167,11.93333,DE
Saalfeld,2842686,52.76667,11.18333,DE
Saalfeld,2842688,50.650002,11.36667,DE
Saalfeld-Rudolstadt,6547392,50.620312,11.29036,DE
Saalfelden am Steinernen Meer,2766922,47.426811,12.848,AT
Saalfelden am Steinernen Meer,7872249,47.426559,12.84807,AT
Saalstadt,2842666,49.316669,7.55,DE
Saalstadt,6555350,49.3167,7.55,DE
Saaltal,2842662,50.622398,11.50856,DE
Saanen,2658904,46.489559,7.25961,CH
Saanen,7287004,46.481548,7.28843,CH
Saanenmöser,2658903,46.516239,7.30232,CH
Saapunki,638480,66,29.283331,FI
Saar Kaler,7921465,-7.0274,107.925301,ID
Saar-Pfalz-Kreis,3249067,49.27,7.24778,DE
Saara,2842656,50.933331,12.41667,DE
Saara,3207491,50.849998,11.96667,DE
Saara,6550515,50.849998,11.9667,DE
Saara,6550565,50.9333,12.4289,DE
Saarbrucken,2842647,49.23333,7,DE
Saarburg,2842644,49.599998,6.55,DE
Saarde vald,7522410,58.13802,24.955641,EE
Saaremaa,588879,58.25,22.466669,EE
Saarhoelzbach,2842638,49.51585,6.60742,DE
Saari,638398,61.650002,29.75,FI
Saarijarvi,638321,62.716671,25.26667,FI
Saarijärvi,638390,62.666672,25.25,FI
Saarland,2842635,49.40472,6.96083,DE
Saarlouis,2842632,49.316669,6.75,DE
Saarmund,2842630,52.316669,13.11667,DE
Saarwellingen,2842621,49.349998,6.81667,DE
Saarwellingen,6547524,49.352699,6.8393,DE
Saas,2658902,46.910179,9.80865,CH
Saas,2842620,49.91785,11.56208,DE
Saas,7287005,46.915138,9.85234,CH
Saas-Fee,2658898,46.113468,7.93488,CH
Saas-Fee,7287008,46.089199,7.89946,CH
Saas-Grund,2658897,46.12281,7.93651,CH
Saas-Grund,7287009,46.13512,7.97257,CH
Saatly Rayon,147287,39.833328,48.416672,AZ
Saavedra,1691398,9.98517,123.371582,PH
Saavedra,3838469,-37.76273,-62.349918,AR
Saba Yoi,1606944,6.6175,100.951889,TH
Saba,2412252,13.51639,-16.04917,GM
Saba,3601403,15.46667,-86.25,HN
Saba,7610358,17.633329,-63.23333,BQ
Sabac,3191376,44.74667,19.690001,RS
Sabadell,3111199,41.543289,2.10942,ES
Sabadell,6356211,41.548779,2.10137,ES
Sabadim,8013197,41.90781,-8.4649,PT
Sabae,1853338,35.946468,136.184982,JP
Sabah as Salim,412800,29.257219,48.05722,KW
Sabah,1733039,5.5,117,MY
Sabak Bernam,1735195,3.7698,100.9879,MY
Sabalgarh,1257928,26.25,77.400002,IN
Sabalito,3622035,8.81814,-82.909111,CR
Sabana Angosta,3493612,19.305401,-70.401917,DO
Sabana Berde,3577112,12.5,-70.01667,AW
Sabana Buey,3493601,18.26667,-70.533333,DO
Sabana Eneas,4568012,18.086069,-67.081009,PR
Sabana Grande Municipio,4568015,18.093849,-66.949623,PR
Sabana Grande de Boya,3493482,18.944981,-69.793312,DO
Sabana Grande de Palenque,3493480,18.26256,-70.148216,DO
Sabana Grande,3481078,10.49414,-66.877808,VE
Sabana Grande,3493494,19.766769,-70.67289,DO
Sabana Grande,3628904,9.4028,-70.797623,VE
Sabana Grande,4568014,18.07774,-66.960449,PR
Sabana Hoyos,4568017,18.43384,-66.613777,PR
Sabana Iglesia,3493478,19.32114,-70.759918,DO
Sabana Seca,4568023,18.426889,-66.184608,PR
Sabana Yegua,3493410,18.716669,-71.01667,DO
Sabana de La Mar,3493568,19.05934,-69.388428,DO
Sabana de Mendoza,3628921,9.43513,-70.776123,VE
Sabana de Parra,3628918,10.12111,-69.036392,VE
Sabana de Torres,3670520,7.3915,-73.495743,CO
Sabana del Potrero,3670521,11.15699,-72.866783,CO
Sabana del Puerto,3493537,19.066669,-70.416672,DO
Sabana,4568007,18.42939,-66.112671,PR
Sabana,4568009,18.460779,-66.358498,PR
Sabanagrande,3602680,13.80778,-87.259171,HN
Sabanagrande,3670513,10.79115,-74.76059,CO
Sabanagrande,3670514,10.71972,-74.682777,CO
Sabanalarga,3670502,10.62962,-74.920631,CO
Sabanalarga,3670506,6.84893,-75.817108,CO
Sabanalarga,3769988,4.8543,-73.040031,CO
Sabancuy,3520161,18.966669,-91.183327,MX
Sabaneta,3493383,19.47793,-71.341248,DO
Sabaneta,3577107,12.45,-69.933327,AW
Sabaneta,3628853,8.75326,-69.935158,VE
Sabaneta,3670475,6.15,-75.599998,CO
Sabaneta,3670478,4.35,-74.366669,CO
Sabang Indan,1691346,14.2194,122.9151,PH
Sabang,1214026,5.89333,95.321388,ID
Sabang,1681313,12.07833,124.535561,PH
Sabang,1691341,14.6951,120.250702,PH
Sabang,1691344,14.30556,120.803612,PH
Sabang,1691350,14.06333,120.711113,PH
Sabang,1691355,13.7218,123.578102,PH
Sabang,1691360,13.5092,120.973701,PH
Sabang,1691363,12.73333,123.933327,PH
Sabangan,1691329,17.003599,120.923203,PH
Sabanilla,3520156,17.33333,-92.633331,MX
Sabanilla,3622022,10.07404,-84.215508,CR
Sabanilla,3622023,9.94522,-84.039261,CR
Sabanino,499684,55.450001,39.466667,RU
Sabanita,3628815,9.97211,-68.094353,VE
Sabanitas,3701682,9.34222,-79.801109,PA
Sabanozu,740462,40.482491,33.28352,TR
Sabaoani,668365,47.01667,26.85,RO
Sabará,3450817,-19.886391,-43.806671,BR
Sabastiyah,282108,32.27562,35.19873,PS
Sabathu,1257919,30.971939,76.993332,IN
Sabattus,4977194,44.119801,-70.107552,US
Sabaudia,3168764,41.300251,13.02815,IT
Sabaudia,6541137,41.29911,13.0308,IT
Sabbia,3168761,45.857201,8.2358,IT
Sabbio Chiese,3168759,45.658588,10.42057,IT
Sabbioneta,3168752,44.997871,10.48848,IT
Sabel,2842601,53.466671,13.33333,DE
Sabero,3111187,42.83593,-5.14875,ES
Sabero,6358675,42.839989,-5.1622,ES
Sabershausen,2842597,50.116669,7.41667,DE
Sabetha,4278489,39.902222,-95.800819,US
Sabha,2212775,27.037661,14.42832,LY
Sabha,247176,32.329651,36.50098,JO
Sabi,2412248,13.23333,-14.2,GM
Sabie,958441,-25.099899,30.78001,ZA
Sabierivier,958435,-25.03586,31.113899,ZA
Sabile,455937,57.045769,22.572611,LV
Sabina,4523097,39.48867,-83.636871,US
Sabinal,4724530,29.317459,-99.466438,US
Sabinanigo,3111185,42.519241,-0.36607,ES
Sabinas Hidalgo,3988327,26.5,-100.166672,MX
Sabinas,3988333,27.85,-101.116669,MX
Sabine,2150754,-27.35,151.716675,AU
Sabino,3450807,-21.459721,-49.578331,BR
Sabinopolis,3450806,-18.666109,-43.083889,BR
Sabinov,723674,49.103081,21.098801,SK
Sabiote,2511633,38.06916,-3.31448,ES
Sabirabad Rayon,147284,39.916672,48.666672,AZ
Sabirabad,585187,40.00946,48.475151,AZ
Sabiñánigo,6358401,42.483479,-0.32919,ES
Sablan,1691286,16.493,120.495399,PH
Sablayan,1691280,12.8346,120.768997,PH
Sable-sur-Sarthe,2982076,47.83765,-0.33294,FR
Sablet,2982075,44.190559,5.00613,FR
Sablet,6445089,44.183331,5,FR
Sablig,1691274,16.264299,119.990097,PH
Sablonceaux,2982070,45.709629,-0.88806,FR
Sablonceaux,6428048,45.716671,-0.88333,FR
Sablons,2982067,45.320728,4.77501,FR
Sablons,2982068,45.033329,-0.18333,FR
Sablons,6432361,45.033329,-0.18333,FR
Sablons,6433313,45.316669,4.76667,FR
Sablé-sur-Sarthe,6442679,47.83765,-0.33294,FR
Sabnie,759704,52.500969,22.306971,PL
Sabnova,499649,42.076172,48.247959,RU
