G'ovren,6461270,41.666672,24.383329,BG
G. L. Garcia,4565032,18.12746,-66.10405,PR
GAKGAPANE,1003462,-23.633329,30.216669,ZA
Ga-Modjadji,1003197,-23.51623,30.439939,ZA
Ga-Rankuwa,1002851,-25.61692,27.994711,ZA
Gaaden,2779074,48.053638,16.200029,AT
Gaaden,7872976,48.052608,16.218031,AT
Gaal,2779073,47.26667,14.66667,AT
Gaal,7873449,47.310219,14.65726,AT
Gaalkacyo,59611,6.76972,47.430828,SO
Gaarden,2923484,54.311821,10.14467,DE
Gaas,3016875,43.613239,-1.03576,FR
Gaas,6433817,43.616669,-1.03333,FR
Gabahan,8183630,-8.0186,111.452499,ID
Gabaldon,1713498,15.4522,121.338699,PH
Gabaldon,2517476,39.616669,-1.93333,ES
Gabaldón,6357441,39.644619,-1.96159,ES
Gabane,933777,-24.66667,25.782221,BW
Gabao,1713494,13,124.01667,PH
Gabao,1713495,12.73056,123.961388,PH
Gabarin,2342439,11.1093,10.4441,NG
Gabarnac,3016872,44.614429,-0.27974,FR
Gabarnac,6432231,44.616669,-0.28333,FR
Gabarret,3016871,43.987789,0.00978,FR
Gabarret,6433818,43.98333,0.01667,FR
Gabas,1713490,10.7297,124.796097,PH
Gabas,3016870,42.888451,-0.42769,FR
Gabasumdo,1810804,35.2589,100.549942,CN
Gabawan,1713486,12.4175,122.013893,PH
Gabelbach,2923471,48.379971,10.56782,DE
Gabelbachergreut,2923468,48.383331,10.53333,DE
Gaberndorf,2923452,51,11.28333,DE
Gaberonne,4156383,30.468809,-87.160797,US
Gabersdorf,2779064,46.777222,15.58417,AT
Gabersdorf,7872399,46.78986,15.60099,AT
Gabes,2468369,33.881458,10.0982,TN
Gabi,1713473,10.26306,123.961388,PH
Gabi,1713478,11.5956,123.337601,PH
Gabi,1713479,7.6215,126.092003,PH
Gabiano,3176445,45.15675,8.19523,IT
Gabicce,3176444,43.96471,12.75641,IT
Gabin,3099619,52.398491,19.73509,PL
Gabino Barreda,3824981,18.180559,-96.083328,MX
Gabiria,3121507,43.049339,-2.27962,ES
Gabiria,6358127,43.056431,-2.28758,ES
Gablenberg,2923448,48.76667,9.2,DE
Gablenz,2923443,51.683331,14.51667,DE
Gablenz,2923444,51.533329,14.66667,DE
Gablenz,6548634,51.533298,14.6667,DE
Gablingen,2923439,48.450001,10.81667,DE
Gablingen,6557134,48.450001,10.8167,DE
Gablitz,2779061,48.228561,16.154369,AT
Gablitz,7873069,48.23082,16.135281,AT
Gabnavolok,562283,62.233334,35.566666,RU
Gabonese Republic,2400553,-1,11.75,GA
Gaborone,933773,-24.65451,25.90859,BW
Gaboto,3855288,-32.43549,-60.814159,AR
Gabrene,6459602,41.365559,22.971109,BG
Gabrene,731564,41.365559,22.971109,BG
Gabriel Leyva Solano,3976775,25.66667,-108.64167,MX
Gabriel Monteiro,3462753,-21.531111,-50.554722,BR
Gabriola,5958891,49.170429,-123.849899,CA
Gabrovo,6461105,41.76458,25.22604,BG
Gabrovo,731549,42.874722,25.334169,BG
Gabrovo,731551,41.799999,25.26667,BG
Gabsheim,2923428,49.827782,8.17611,DE
Gabsheim,6554849,49.827801,8.17611,DE
Gabu,2372532,12.28333,-14.21667,GW
Gabuan,1713444,11.60139,122.750557,PH
Gabuyan,1713434,7.60806,125.668892,PH
Gaby,3176441,45.712158,7.88281,IT
Gabín,3121785,42.26775,-7.48545,ES
Gac,772455,50.026932,22.35898,PL
Gace,3016853,48.793442,0.29624,FR
Gachala,3682266,4.69244,-73.520416,CO
Gachancipa,3682262,4.99111,-73.871536,CO
Gachenbach,2923426,48.5,11.23333,DE
Gachenbach,6556336,48.5,11.2333,DE
Gacheta,3781883,4.81854,-73.636589,CO
Gachnang,2660688,47.538929,8.85245,CH
Gachnang,7285882,47.547958,8.85401,CH
Gackenbach,2923418,50.366669,7.86667,DE
Gackenbach,6554131,50.366699,7.86667,DE
Gacko,3200768,43.167221,18.53528,BA
Gadabay Rayon,627535,40.5,45.666672,AZ
Gadag,1271850,15.41667,75.616669,IN
Gadalo,2386820,4.21667,15.76667,CF
Gadang,1644689,-8.0123,112.628304,ID
Gadani,1179185,25.11853,66.729851,PK
Gadarwara,1271847,22.91667,78.783333,IN
Gadderbaum,2923414,52,8.51667,DE
Gaddi Annaram,7302810,17.366871,78.5242,IN
Gaddy,4537423,35.33313,-97.000862,US
Gadebusch,2923410,53.700001,11.11667,DE
Gadegast,2923408,51.883331,12.9,DE
Gadegast,6548942,51.883301,12.9,DE
Gadencourt,3016849,48.985821,1.40145,FR
Gadencourt,6613350,48.98333,1.4,FR
